"MatchID","Round","Leader","tol_ambiguity_Leader","trans_leadership_sum_Leader","trans_leadership_mean_Leader","Player1","tol_ambiguity_Player1","trans_leadership_sum_Player1","trans_leadership_mean_Player1","Player2","tol_ambiguity_Player2","trans_leadership_sum_Player2","trans_leadership_mean_Player2","Player3","tol_ambiguity_Player3","trans_leadership_sum_Player3","trans_leadership_mean_Player3","Player4","tol_ambiguity_Player4","trans_leadership_sum_Player4","trans_leadership_mean_Player4","Player5","tol_ambiguity_Player5","trans_leadership_sum_Player5","trans_leadership_mean_Player5","Player6","tol_ambiguity_Player6","trans_leadership_sum_Player6","trans_leadership_mean_Player6","Player7","tol_ambiguity_Player7","trans_leadership_sum_Player7","trans_leadership_mean_Player7"
408,1,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,2,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,3,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,4,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,5,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,6,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,7,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,8,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,9,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,10,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,11,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,12,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,13,"fns0pomay3",NA,NA,NA,"wdlyf9nxt9",NA,NA,NA,"fns0pomay3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1,"w1onr3kcpo",NA,NA,NA,"4x02az995c",NA,NA,NA,"w1onr3kcpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,1,"9h6fh1koo7",NA,NA,NA,"a6wbkfmeci",NA,NA,NA,"gzks0fqqcz",NA,NA,NA,"9h6fh1koo7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,2,"9h6fh1koo7",NA,NA,NA,"a6wbkfmeci",NA,NA,NA,"gzks0fqqcz",NA,NA,NA,"9h6fh1koo7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,3,"9h6fh1koo7",NA,NA,NA,"a6wbkfmeci",NA,NA,NA,"gzks0fqqcz",NA,NA,NA,"9h6fh1koo7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,1,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,2,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,3,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,4,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,5,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,6,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,7,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,8,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,9,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,10,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,11,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,12,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,13,"o876rw3xtb",NA,NA,NA,"log233ijmt",NA,NA,NA,"577prqcn12",NA,NA,NA,"wd7yz5o9eb",NA,NA,NA,"o876rw3xtb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,1,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,2,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,3,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,4,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,5,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,6,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,7,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,8,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,9,"eli",NA,NA,NA,"eli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,1,"vk9nrdhgsi",NA,NA,NA,"4ijjububov",NA,NA,NA,"5iq9md156n",NA,NA,NA,"vk9nrdhgsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,2,"vk9nrdhgsi",NA,NA,NA,"4ijjububov",NA,NA,NA,"5iq9md156n",NA,NA,NA,"vk9nrdhgsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,3,"vk9nrdhgsi",NA,NA,NA,"4ijjububov",NA,NA,NA,"5iq9md156n",NA,NA,NA,"vk9nrdhgsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,4,"vk9nrdhgsi",NA,NA,NA,"4ijjububov",NA,NA,NA,"5iq9md156n",NA,NA,NA,"vk9nrdhgsi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,1,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,2,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,3,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,4,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,5,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,6,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,7,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,8,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,9,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,10,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,11,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,12,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
809,13,"gallup06",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,"gallup07",NA,NA,NA,"gallup03",NA,NA,NA,"gallup10",NA,NA,NA,"gallup06",NA,NA,NA,"gallup01",NA,NA,NA
812,1,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,2,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,3,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,4,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,5,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,6,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,7,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,8,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,9,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,10,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,11,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,12,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,13,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,1,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,2,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,3,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,4,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,5,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,6,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,7,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,8,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,9,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,10,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,11,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,12,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
857,13,"gallup19",NA,NA,NA,"gallup07",NA,NA,NA,"gallup19",NA,NA,NA,"gallup08",NA,NA,NA,"gallup09",NA,NA,NA,"gallup04",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA
858,1,"gallup04",NA,NA,NA,"gallup04",NA,NA,NA,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,2,"gallup04",NA,NA,NA,"gallup04",NA,NA,NA,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,3,"gallup04",NA,NA,NA,"gallup04",NA,NA,NA,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,1,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,2,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,3,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,4,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,5,"gallup02",NA,NA,NA,"gallup02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,1,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,2,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,3,"gallup02",NA,NA,NA,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,1,"gallup17",NA,NA,NA,"gallup05",NA,NA,NA,"gallup17",NA,NA,NA,"gallup13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,2,"gallup17",NA,NA,NA,"gallup05",NA,NA,NA,"gallup17",NA,NA,NA,"gallup13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,3,"gallup17",NA,NA,NA,"gallup05",NA,NA,NA,"gallup17",NA,NA,NA,"gallup13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,4,"gallup17",NA,NA,NA,"gallup05",NA,NA,NA,"gallup17",NA,NA,NA,"gallup13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,5,"gallup17",NA,NA,NA,"gallup05",NA,NA,NA,"gallup17",NA,NA,NA,"gallup13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,6,"gallup17",NA,NA,NA,"gallup05",NA,NA,NA,"gallup17",NA,NA,NA,"gallup13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,1,"gallup01",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,2,"gallup01",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,3,"gallup01",NA,NA,NA,"gallup05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,4,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,5,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,6,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,7,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,8,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,9,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,10,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,11,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,12,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,13,"gallup01",NA,NA,NA,"gallup01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,1,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup13",NA,NA,NA,"gallup17",NA,NA,NA,"gallup14",NA,NA,NA,"gallup15",NA,NA,NA,"gallup01",NA,NA,NA,"gallup06",NA,NA,NA
864,2,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup13",NA,NA,NA,"gallup17",NA,NA,NA,"gallup14",NA,NA,NA,"gallup15",NA,NA,NA,"gallup01",NA,NA,NA,"gallup06",NA,NA,NA
864,3,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup13",NA,NA,NA,"gallup17",NA,NA,NA,"gallup14",NA,NA,NA,"gallup15",NA,NA,NA,"gallup01",NA,NA,NA,"gallup06",NA,NA,NA
864,4,"gallup01",NA,NA,NA,"gallup02",NA,NA,NA,"gallup13",NA,NA,NA,"gallup17",NA,NA,NA,"gallup14",NA,NA,NA,"gallup15",NA,NA,NA,"gallup01",NA,NA,NA,"gallup06",NA,NA,NA
